12.4822196771216,122.446498608496
12.3399638788363,121.397378896614
12.2512171983698,120.34591560676
12.2158261357808,119.294926148373
12.2334809765932,118.247193317417
12.3037194054721,117.205445317673
12.4259310846318,116.172336320801
12.5993631536006,115.150427723835
12.8231265988749,114.142170256213
13.0962034343651,113.149887080445
13.4174546264382,112.175758021267
13.7856286908643,111.221805047651
14.1993708831515,110.289879120439
14.6572328986594,109.381648505762
15.157682994566,108.498588640972
15.6991164422788,107.641973625541
16.2798662162628,106.812869394571
16.8982138235302,106.012128617246
17.5524001772278,105.240387346911
18.2406364178742,104.498063433653
18.9611145868468,103.785356694424
19.7120180586849,103.102250820029
20.4915316416527,102.448516982865
21.2978512597678,101.823719094289
22.1291931341027,101.227220646023
22.9838023865886,100.65819305627
23.8599609957166,100.115625428285
24.7559950404062,99.5983356171671
25.6702811758108,99.1049824897333
26.6012522928967,98.6340792525903
27.5474023221813,98.1840077150061
28.5072901509627,97.7530333460254
29.4795426326376,97.3393209794874
30.4628566761892,96.940951016262
31.4560004135366,96.5559359701556
32.457813452089,96.1822372025686
33.4672062294267,95.8177816911135
34.4831584964581,95.4604786790295
35.5047169645717,95.1082360553169
36.5309921611242,94.7589763200385
37.5611545459944,94.4106519951323
38.5944299497939,94.0612603482904
39.6300944015832,93.7088573059067
40.6674684205231,93.3515704406799
41.7059108517161,92.9876109300912
42.7448123315083,92.6152843935346
43.7835884716749,92.2330005282483
44.8216728551413,91.8392814772468
45.8585099381842,91.4327688760564
46.8935479553545,91.0122295390607
47.9262319236789,90.5765597605422
48.9559968419934,90.1247882198975
49.9822611795592,89.6560774948777
51.0044207454129,89.1697242009053
52.02184302623,88.6651577884091
53.0338620758656,88.1419380435597
54.0397740342192,87.5997513506413
55.0388333467003,87.0384057864411
56.0302497484065,86.4578251283495
57.0131860692342,85.8580418682364
57.9867569075945,85.2391893334975
58.9500282112896,84.6014930248619
59.9020177944984,83.9452612875376
60.8416968098245,83.2708754379857
61.7679921840671,82.5787794729953
62.6797900158863,81.8694694907524
63.5759399229544,81.1434829552222
64.4552603156198,80.4013879353949
65.3165445636592,79.6437724497755
66.1585680124712,78.8712340439587
66.980095795163,78.0843697252355
67.7798913775129,77.2837663729994
68.5567257638445,76.4699917372913
69.3093872835201,75.6435861302337
70.0366918701365,74.8050549064341
70.7374937386734,73.9548618187754
71.4106963598642,73.0934233254711
72.0552636260128,72.2211039129512
72.6702310984161,71.3382124871831
73.2547172235165,70.4449998735546
73.8079344029537,69.5416574525748
74.3291998018229,68.6283169455292
74.8179457797067,67.7050513509897
75.2737298304343,66.771877019873
75.6962439190313,65.8287568436943
76.0853231079407,64.8756045179206
76.4409533692988,63.9122898300176
76.7632784858024,62.9386449100367
77.0526059494576,61.9544713705286
77.3094117752045,60.9595482523043
77.5343441549983,59.9536406832119
77.7282258873229,58.9365091487446
77.892055527235,57.907919266031
78.0270072127998,56.8676519466661
78.1344291350804,55.8155138289661
78.2158406305878,54.7513478566412
78.2729278871776,53.6750438786011
78.3075382666774,52.5865491436661
78.3216732599467,51.4858785643603
78.3174801024771,50.3731246257106
78.2972420909308,49.2484668180401
78.2633676530755,48.1121804771012
78.2183782352793,46.9646449204964
78.164895082986,45.8063507761156
78.1056250002778,44.6379064062201
78.0433451846558,43.4600433397331
77.9808872424279,42.2736206351628
77.9211204985035,41.0796281072888
77.8669347218644,39.8791883621715
77.8212223944514,38.6735575970735
77.7868606565918,37.4641251343996
77.7666930663607,36.2524116716237
77.7635113133577,35.0400662422534
77.7800370292605,33.8288618960447
77.8189038381707,32.6206901197928
77.8826397891715,31.4175540329374
77.9736503116829,30.221560404822
78.0942018311288,29.0349105525839
78.24640617815,27.8598901902177
78.4322059191392,26.6988583102148
78.6533607292815,25.5542351892374
78.9114349216132,24.4284896184254
