r_autocorreation,arc_length,num_features_sign_change
1.0,0.0,5
0.9682071392249658,1.800634723275465,
0.9091628690703862,3.878140669187246,
0.8243214588971878,5.975201157956519,
0.717369137332252,7.983869444703316,
0.5920140363862071,9.960595231554436,
0.4523665471039822,11.92702567021908,
0.3025531685836507,13.896867947361727,
0.14695861148117167,15.880556327845767,
-0.010061700714911059,17.881991745148525,
-0.16416397529513202,19.924128900753345,
-0.3110979173729134,22.03338999779129,
-0.44668054753588443,24.332426706356046,
-0.5669198555075728,26.59047372934026,
-0.6681056187100329,28.472183445115093,
-0.7471423263433324,30.604419157272616,
-0.8020346753628406,32.166442895731734,
-0.8310174143797456,33.670533169587486,
-0.8337673457178824,35.71838223430001,
-0.8103268398815889,37.67098098668754,
-0.7627050176632372,40.11068267013155,
-0.693122415111161,42.39098564612533,
-0.6049894268187275,44.57207615062151,
-0.5012587935793341,46.69783211500754,
-0.38537169356005085,48.81944028238445,
-0.2611654331744535,50.97894316221192,
-0.13263838871069464,53.3112448068992,
-0.003666040102626542,55.63512379110608,
0.12198137139626068,58.1387825196644,
0.24083608269423817,60.7017011390181,
0.34959818345374205,62.730544969432344,
0.44535744646735237,64.87493090003625,
0.5262487784633887,66.63389039795726,
0.5905052138321303,68.43812176586619,
0.6363726128745976,70.46148108737134,
0.6637414516391074,72.72325640708101,
0.6725021513137702,75.1487507485989,
0.6628917890402296,77.59437262701061,
0.6359008734388225,80.03999450542227,
0.5924370602784501,82.46048355304839,
0.5338234305711383,84.80722365588252,
0.46185373744192737,87.00584972377686,
0.37859328509485085,89.05562423593551,
0.28641464973512376,90.97026763580755,
0.18843616816808,92.77654977356013,
0.08758127473827357,94.51910281728397,
-0.013256265487889263,96.26347178365722,
-0.11127264317685413,98.1401195366397,
-0.20384684499303582,100.33874560453404,
-0.2889196820853645,102.60820402500366,
-0.36472537230233987,104.51031571043825,
-0.4288208896032254,106.53511908685033,
-0.47963140910427715,108.47793282337273,
-0.5165603070065596,110.40618260254104,
-0.5390734958501759,112.3564743714008,
-0.5472252829871892,114.42759266189648,
-0.5410217287523184,116.64665700197651,
-0.5207551847836311,118.76481423260958,
-0.4870867456227186,120.69301337446768,
-0.4408189704659461,122.67701667376684,
-0.38311513400061403,124.84901937066968,
-0.315810775022834,126.97378451262057,
-0.24129540525646914,126.97378451262057,
-0.16190392193636235,128.92345909248058,
-0.08187324916454002,132.49202819628,
0.0009183845505387092,134.49843194258125,
0.08041394613579314,136.5633615254714,
0.15595241000005505,138.51454173311924,
0.22594692405115,140.22286399405607,
0.2890147868470704,142.34753389829234,
0.3431635713336348,144.3306142264389,
0.3871157078500198,146.2150570263533,
0.4193701155171887,148.04492941874202,
0.43876471372663983,149.9302107676088,
0.44481033114190366,151.80121421181678,
0.4378499166003883,153.693643091877,
0.4182315055921033,155.62189287104513,
0.38723867053088307,157.58609671724486,
0.3459860649163021,159.49643207180958,
0.2955595914401181,161.53915071443458,
0.23733277070478315,163.77678097700687,
0.1733162715407742,165.94166052065765,
0.10580964687458495,168.44068122583167,
0.0368316502638635,171.08574413620846,
-0.03110339284720745,172.86642300666273,
-0.09638322344804526,175.1111516374002,
-0.1578273664020002,177.14572316201884,
-0.21441747250557444,179.02237091500137,
-0.26484850035486757,180.82660228291024,
-0.30759339695069343,182.59101116826866,
-0.34121069650738944,184.34042258216982,
-0.3644404644926739,186.0821109334383,
-0.376247687646583,187.82137879478807,
-0.3759870776828177,189.55601634196802,
-0.3637456851394741,191.290109199563,
-0.3405070737677176,193.02368665273832,
-0.3076130003703489,194.75832419991826,
-0.2665317637886594,196.49612345688445,
-0.21841389378804002,198.2477518643459,
-0.16496759885353807,200.01216074970438,
-0.10782845907518171,201.82690419637555,
-0.048763635135508486,203.87824377262115,
0.010198671617961228,205.9808908209804,
0.06701859903020174,208.20127001828428,
0.12009541563141327,209.95841673730456,
0.16861007646985696,212.03982021147863,
0.21122476011742036,213.91096338806494,
0.2471561126161408,215.6440547481132,
0.275379658144763,217.37668935099697,
0.2946644922915427,219.12719502710786,
0.30392701092731716,220.89749810106463,
0.3028822867232496,222.68266604453254,
0.2911027333788878,224.47703532053538,
0.26929553609482404,226.2772432392693,
0.23855366760256042,228.0774511580032,
0.20167926109364595,229.86806002305195,
0.15649986046832098,231.6568285394161,
0.10879915562378453,233.43024413522176,
0.0588384810971751,235.19608503586477,
0.008196778445714278,236.9433935453245,
-0.041711300008512454,238.67803109250445,
-0.08934239875569389,240.4074797807644,
-0.1329248456549892,242.1579854568754,
-0.17078271144398308,244.00805084224453,
-0.2016231852032664,246.03604601373138,
-0.2243907067054104,247.81267215353273,
-0.2383943656957559,249.88294805460885,
-0.24372587871587054,252.58177126476272,
-0.24055937896934035,255.48655849968065,
-0.22971145314253516,257.5457313853404,
-0.21171235941694072,259.6603453996337,
-0.18655930424917938,261.73879803651823,
-0.1556457323102016,263.73739193853817,
-0.12036338284674912,265.63900615280517,
-0.08210905615351057,267.68417951041056,
-0.042167515608172966,269.7347725780695,
-0.0020831634504633115,271.6081603795875,
0.03673786151246408,273.5923443771325,
0.07309394410532959,275.78459869424455,
0.10551330123793395,277.8382933809647,
0.13250321825513445,279.8961758439615,
0.15308394733990263,282.0761690270035,
0.16638340055280235,284.0848373137503,
