r_autocorrelation,arc_length,num_features_sign_change
1.0,0.0,3
0.9936489792671956,0.7332028074641812,
0.9854359192975768,1.463756086352248,
0.9753856110144592,2.1917426956741224,
0.9635289375633945,2.9173089326905597,
0.9499005849372516,3.6406614899306646,
0.9345402465327729,4.3620623318940375,
0.91748887208957,5.081821572120134,
0.8987928049687147,5.80028852152077,
0.8785020123641957,6.5178411681444,
0.8566699335673726,7.234874430125046,
0.8333533182020634,7.951787590679373,
0.8086120550664557,8.668971370452653,
0.7825089922758026,9.386795114028132,
0.7551097494532851,10.105594561929934,
0.7264825227647491,10.82566064784453,
0.6966978836354275,11.547229706376584,
0.6658285720227403,12.270475404954254,
0.6339492851481078,12.99550263107875,
0.6011364626119801,13.722343479893539,
0.5674680688295585,14.450955403241267,
0.5330233737296117,15.181221504935763,
0.49788273265514016,15.912952901279482,
0.46212736639239105,16.645893012587806,
0.42583914223369035,17.379723610890267,
0.3891003569500554,18.114072420187767,
0.35199352251164717,18.848522046995242,
0.31460115534827854,19.582620008364245,
0.27700556988887653,20.31588962001632,
0.23928867705863613,21.047841506601685,
0.20153178834636218,21.77798549768943,
0.16381542598311993,22.50584267547265,
0.12621913969779572,23.230957342354372,
0.08882133043672728,23.952908677956486,
0.051699081354450734,24.671321855551582,
0.014927996302254143,25.38587838774413,
-0.021417954037932747,26.09632547124272,
-0.057266578303211614,26.802484102041547,
-0.09254760288402034,27.504255737027393,
-0.1271928027105578,28.2016272881458,
-0.16113612451805007,28.894674253223002,
-0.19431380276836827,29.583561815841904,
-0.22666446844672417,30.268543787454917,
-0.2581292509829899,30.949959319517234,
-0.28865187356700633,31.628227381884358,
-0.31817874213585756,32.303839084268475,
-0.34665902830856393,32.9773480063605,
-0.3740447465304665,33.64935879339657,
-0.4002908256665091,34.320514359939466,
-0.4253551752508053,34.9914821171962,
-0.4491987465605931,35.66293969044642,
-0.4717855886374997,36.3355606170536,
-0.4930828993294747,37.010000508875805,
-0.5130610713744471,37.686884125995675,
-0.5316937334930786,38.36679374541359,
-0.5489577864042663,39.05025912535325,
-0.564833433624199,39.73774927153954,
-0.5793042068585272,40.42966611495734,
-0.5923569857479556,41.12634011907812,
-0.6039820116804515,41.82802775446021,
-0.6141728953382475,42.534910713855254,
-0.622926617604939,43.247096693191,
-0.6302435234171939,43.964621532788556,
-0.6361273081074803,44.68745249730637,
-0.64058499574958,45.41549246974478,
-0.6436269089892175,46.14858484158532,
-0.6452666298203169,46.88651889505212,
-0.6455209507566483,47.62903549211967,
-0.6444098158531729,48.375832906195626,
-0.6419562510562552,49.126572654850975,
-0.6381862834124431,49.88088521436532,
-0.6331288487470038,50.6383755184666,
-0.6268156875402818,51.39862816398005,
-0.619281228885157,52.16121226493033,
-0.6105624626027987,52.92568591384065,
-0.6006987998238238,53.69160022456481,
-0.58973192260117,54.45850294507261,
-0.5777056233989223,55.22594164119579,
-0.5646656355834385,55.99346646363557,
-0.5506594563122524,56.76063252056099,
-0.535736163453445,57.52700188700243,
-0.5199462283553926,58.29214529003326,
-0.5033413264080754,59.05564351547042,
-0.48597414738137756,59.817088587571504,
-0.4678982074877489,60.576084777927235,
-0.449167664997806,61.332249503479034,
-0.4298371410461744,62.08521417628117,
-0.4099615470149436,62.8346250692598,
-0.38959591959136836,63.58014426268966,
-0.3687952642846451,64.32145073539073,
-0.3476144078732298,65.05824166259009,
-0.3261078599567433,65.79023397886755,
-0.3043296835192442,66.5171662594608,
-0.2823333741835969,67.23880096621389,
-0.260171747655841,67.95492709536501,
-0.23789683472595965,68.66536325290963,
-0.2155597831062349,69.36996116911007,
-0.19321076534707846,70.06860964649252,
-0.17089889206796116,70.76123891507814,
-0.14867212977209954,71.44782534431152,
-0.12657722257200169,72.12839643308553,
-0.10465961723304591,72.80303596742925,
-0.0829633910386096,73.47188920035057,
-0.061531182088014,74.135167870911,
-0.04040412175334551,74.7931548415761,
-0.019621769139145116,75.44620809671761,
0.0007779524934737459,76.09476381435633,
0.02075881726274302,76.09476381435633,
0.04028635597912085,76.7359533946435,
0.05928676802959334,78.01533342375552,
0.07785284000385422,78.65185426127346,
0.09583206198157877,79.2872352948882,
0.1132387379058222,79.92235657893451,
0.1300479696036559,80.55814800255939,
0.1462369037492408,81.19557621162204,
0.16178476389559038,81.83562955349635,
0.17667287644779184,82.4793014540536,
0.19088469004164219,83.12757273892913,
0.20440578783379804,83.78139347822594,
0.21722389226552863,84.44166495784361,
0.22932886193000965,85.10922236068524,
0.24071268025082418,85.78481868194314,
0.2513694357646357,86.46911031427061,
0.26129529389173095,87.16264463317492,
0.27048846017203,87.86584980303104,
0.2789491350392188,88.57902692050828,
0.2866794602999641,89.30234452272003,
0.2936834575770272,90.03583541640972,
0.2999669590630716,90.7793957330718,
0.30553753101479475,91.53278608192323,
0.31040439049372553,92.29563465519504,
0.31457831592981467,93.06744213487588,
0.318071552146175,93.84758825319244,
0.32089771053756705,94.63533986759768,
0.32307166514111463,95.42986042220554,
0.3246094453750732,96.23022067946914,
0.32552812625008204,97.03541061702163,
0.3258457168771104,97.84435239401108,
0.3255810481071935,98.65591429839066,
0.3247536601399839,99.46892559095204,
0.32338369093108393,100.28219216318325,
0.32149176621207765,101.09451292385273,
0.31909889191212126,101.90469682311925,
0.31622634973597874,102.71158041232576,
0.3128955966106019,103.5140458214916,
0.3091281686609869,104.31103901388258,
0.3049455903164902,105.1015881464304,
0.3003692890815579,105.88482182484239,
0.29542051643073547,106.6599869915604,
0.2901202752078157,107.42646612234654,
0.2844892538244003,108.1837933332269,
0.27854776746544585,108.93166891563533,
0.2723157064203539,109.66997172831816,
0.26581249156977027,110.39876878833371,
0.2590570369725505,111.11832133336895,
0.2520677194163949,111.82908659184119,
0.24486235472142684,112.5317145180681,
0.2374581805202105,113.22703885069456,
0.22987184518176898,113.9160620528317,
0.2221194025019866,114.59993399995261,
0.2142163117487818,115.27992468556289,
0.20617744262744847,115.95739167989495,
0.1980170847189269,116.63374354526832,
0.18974896094030333,117.31040081073019,
0.18138624458106936,117.98875636761568,
0.17294157947885147,118.67013721686118,
0.16442710291265167,119.3557693641419,
0.15585447080841597,120.04674734571796,
0.14723488486942557,120.7440094343815,
0.1385791212613998,121.44831909456872,
0.12989756049842965,122.16025279885685,
0.12120021819045469,122.88019393711625,
0.11249677632580693,123.60833227248895,
0.1037966147735171,124.34466822973917,
0.09510884270000688,125.08902122885792,
0.08644232960393596,125.84104127841209,
0.0778057356819178,126.60022309491143,
0.06920754124707268,127.3659220947136,
0.06065607493239594,128.13737169668286,
0.05215954042201063,128.91370146512708,
0.04372604146574613,129.6939557062983,
0.035363604946185914,130.47711220440726,
0.027080201782306485,131.26210084351027,
0.018883765469934317,132.04782191032785,
0.010782208076274885,132.8331639111467,
0.0027834335234841437,133.61702076511978,
-0.00510465198555024,134.39830825793922,
-0.012874132527562174,135.17597965544923,
-0.02051707811505253,135.94904038739742,
-0.028025543539068946,136.71656171809872,
-0.03539157047043897,137.47769332394023,
-0.04260719287195731,138.23167469798096,
-0.049664445754184564,138.97784529978622,
-0.056555377286923385,139.71565336457462,
-0.06327206425679129,140.4446632803269,
-0.06980663083828467,141.16456143552938,
-0.07615127062103356,141.87516043483998,
-0.08229827180926827,142.57640157666918,
-0.08824004548060281,143.2683554875269,
-0.0939691567598826,143.95122081530013,
-0.09947835872990259,144.6253208999771,
-0.1047606288642225,145.2910983682308,
-0.1098092077280831,145.94910763953288,
-0.11461763965173649,146.6000053868558,
-0.11917981503651717,147.2445390633705,
-0.12349001390810807,147.8835336845338,
-0.12754295028416732,148.51787713679977,
-0.13133381687547396,149.14850436199185,
-0.1348583295919095,149.77638083123492,
-0.13811277127801788,150.40248576554308,
-0.14109403405903065,151.02779557500503,
-0.14379965963879676,151.65326797165437,
-0.1462278768581506,152.2798271635641,
-0.14837763579826777,152.90835046453412,
-0.15024863770136407,153.53965656357576,
-0.15184135998367154,154.17449560129626,
-0.1531570756362411,154.81354110652592,
-0.15419786635088126,155.45738376448298,
-0.1549666287743421,156.10652692326363,
-0.15546707338580026,156.76138370112716,
-0.15570371561196902,157.42227553284584,
-0.15568185894033895,158.08943198693152,
-0.15540756996197655,158.76299169326052,
-0.15488764546659956,159.44300423820073,
-0.15412957191772914,160.1294329077602,
-0.15314147784590476,160.82215818483564,
-0.1519320799027963,161.52098193152216,
-0.15051062350718303,162.22563220953674,
-0.1488868191736595,162.93576870977535,
-0.1470707757361223,163.65098877512708,
-0.1450729317522206,164.37083400867886,
-0.14290398639673443,165.09479746241112,
-0.1405748311197331,165.82233139974113,
-0.1380964832618169,166.55285561915264,
-0.13548002268996948,167.2857663161637,
-0.13273653235294325,168.02044544734724,
-0.129877043466178,168.75627054346108,
-0.12691248583556303,169.49262489923353,
-0.12385364362920337,170.2289080452607,
-0.12071111671778495,170.9645463830838,
-0.11749528753610206,171.69900383814974,
-0.11421629327712533,172.43179235750495,
-0.11088400311918943,173.16248205043138,
-0.10750800010728416,173.8907107419421,
-0.10409756725951676,174.61619268263138,
-0.10066167744612808,175.33872613606633,
-0.09720898658624916,176.0581995494668,
-0.09374782972132105,176.77459600832958,
-0.09028621954795561,177.48799568471037,
-0.0868318470214029,178.1985760159376,
-0.08339208366861905,178.90660939901102,
-0.07997398527302883,179.61245825767043,
-0.07658429660825004,180.31656743411662,
-0.07322945690337584,181.01945397237824,
-0.06991560571715719,181.72169448898012,
-0.06664858888325649,182.4239104591977,
-0.06343396416548538,183.126751871718,
-0.06027700623373017,183.83087980821512,
-0.05718271054221599,184.5369485755183,
-0.054155795666867936,185.24558804846123,
-0.05120070364337398,185.9573868675763,
-0.04832159784786974,186.6728770796022,
