r_autocorreation,arc_length,num_features_sign_change
1.0,0.0,4
0.9690232356150242,2.676041812630091,
0.9086686714373646,5.168389574414585,
0.8250106284177612,7.712299484994281,
0.7208408951144749,10.805493749672804,
0.5994717217331509,13.52432065927619,
0.4649822174989131,15.333032175564997,
0.32117615664864596,16.734668813532515,
0.17134748331046798,18.883694799793346,
0.01932348705773046,21.65439679722914,
-0.13015142000964053,25.30634407731459,
-0.27223264530475483,28.63618194925074,
-0.4020156870708267,31.765942810214362,
-0.5161910406610389,35.17623099971056,
-0.6118094392850512,38.440307879826825,
-0.6859041613214348,40.63067922853094,
-0.7362510941565265,43.69890072617882,
-0.7623120721493648,47.04716310062348,
-0.7627024072208657,49.49850078029372,
-0.7380597221445123,52.14359551327263,
-0.6904029836258093,54.67328402731868,
-0.6226354240625023,57.36527273634941,
-0.5378972904969811,59.98645787297143,
-0.440146917245263,62.417577475553855,
-0.3328856051019127,64.79311265899885,
-0.21970846039816583,67.12869190095451,
-0.10431637514165722,69.44392392047467,
0.009626321684303113,71.74300576326706,
0.1185696053883598,74.04845863811461,
0.21918286083464894,76.35391151296214,
0.3083829158131324,78.71452785754751,
0.3834393248646563,81.1415081654964,
0.4420959586136562,83.74251865609378,
0.4827874438749953,86.4088685864038,
0.5045831752833374,89.14651101062921,
0.5076168017818278,91.52626404182367,
0.49239537640212344,93.42093655161163,
0.46043474756229247,95.95033004299032,
0.4147723423724199,98.38144964557276,
0.35623463011200596,100.5364120777882,
0.2878107420328053,102.70532664616732,
0.21200669975043054,104.91521243101577,
0.13125879411451954,107.1677229582883,
0.04815753280347646,109.44252921512265,
-0.03443480106015528,111.74478165127238,
-0.11394288014580745,114.04703408742213,
-0.18788221064250427,116.3557171221876,
-0.25398658919246697,118.65479896497993,
-0.3100561481005179,120.93847983095904,
-0.35423092864195244,123.20752417551364,
-0.3856227218691287,125.46541972717804,
-0.4036791678688674,127.6838533228875,
-0.4080472743825739,129.86971760414943,
-0.3988872265020479,132.02842768867072,
-0.3763105765151111,134.17811408960497,
-0.34086290467713654,136.35926525212247,
-0.29432844589691803,138.69833649060445,
-0.23739170607659973,141.34001984870488,
-0.17257022253964652,144.24356972863075,
-0.10249420650986729,147.13178734621738,
-0.03060077823088573,149.65145388027918,
0.040563933409637286,152.29357919215826,
0.10884622838654165,154.85411186632632,
0.1718991126094758,157.27350589868152,
0.22787208255525163,159.72858423052475,
0.275515298687709,162.26933693378405,
0.313695612438174,164.8763751159961,
0.34137685137657037,167.46504003325134,
0.35779118892181994,169.9770823966192,
0.36264159196223356,172.23942563736898,
0.35607733671484165,175.04488410040673,
0.338571125013952,177.92714483158397,
0.3098792522396239,180.4936511776598,
0.27020322305338346,182.7684574344941,
0.22118350798377462,184.91865735105011,
0.1647452473122291,187.12649030876327,
0.10294014597974308,189.55760991134568,
0.03782110993954816,192.23538549308833,
-0.028395836547706926,194.66480274910873,
-0.09322534652355777,197.41262581306452,
-0.15395872901356059,199.86798452968418,
-0.2084002037355572,202.8938160933711,
-0.25485665790571443,205.64946678978367,
-0.2914937203484594,207.80686560456232,
-0.31734040875602626,210.0638345309748,
-0.33263436611525654,211.97329357030233,
-0.33729150360087595,215.07227524164347,
-0.33189580993314877,217.60187557839942,
-0.3156544184219373,219.11026191689953,
-0.28993933980308056,221.8770955002825,
-0.2552606926881322,224.29373694015592,
-0.2125887806797642,226.79669135521723,
-0.1635502983874121,229.349249976046,
-0.10981092960182137,232.16074099999042,
-0.053299588277572,234.8707691896115,
0.0038209988281997427,237.589065601059,
0.05988879126167721,240.3156483664623,
0.11315049618746927,243.08392917221184,
0.16186672014669332,246.0101390120598,
0.20445837761131522,248.58273768956767,
0.23950489255398996,251.06793085631998,
0.2660346523132606,253.54411396615407,
0.2830097483072858,255.97012478589696,
0.2897030483956269,258.47622325620574,
0.28603856802327904,264.4655722337947,
0.2728679973237906,266.72020802735693,
0.24962997226120806,268.91714124771426,
0.21909437073840987,271.5330148568886,
0.1828417150359262,274.0629940563925,
0.14254943117262112,276.23312630447975,
0.10023173398475933,278.7383864241964,
0.057435133950321994,281.503846486696,
0.015582849908074618,284.4022047856085,
-0.024154541475835355,287.2886759129955,
-0.06074553495174064,290.0879767594308,
-0.09332293199926464,292.74524162985193,
-0.12111086716257977,295.22353784255085,
-0.14339218010933144,297.5042297657731,
-0.15951361296528985,299.66562319078656,
-0.16891683235533628,301.8322095430609,
-0.17117673398848537,304.1819270067838,
-0.16640648067479616,306.84442468833174,
-0.15561467144600435,309.7492317853852,
-0.13981770462969442,312.63504110562934,
-0.12064891840593796,315.2071724268789,
-0.09959769614462095,317.78859088378465,
-0.07766275420596457,320.45657819500786,
-0.05489229221740046,322.8949301919121,
-0.032919670092550306,325.4312653455451,
-0.012263643268952303,328.06329710358284,
0.006626068956544745,330.6897867570703,
0.02283378006249859,333.1546121308394,
0.035673412403613824,335.50312714480015,
0.04569405839552955,338.0143384509618,
0.05333889774054936,340.5970163938391,
0.05881973371528876,343.08569403595567,
0.0614917372942382,345.4482275615527,
0.06028694825498036,348.2732935363285,
0.05499975697273809,351.06118665381564,
0.04578410448532926,351.06118665381564,
0.03272752134733637,353.32459378531445,
0.01589709434227495,357.67810161132087,
