r_autocorrelation,arc_length,num_features_sign_change
1.0,0.0,3
0.9648861376824496,2.6623742339590137,
0.9056484607108264,5.274722135203916,
0.8241021004424941,8.018531856079193,
0.72343791221383,10.96565060698589,
0.6073130189849167,14.155551830534819,
0.47889129692599786,17.56283419355981,
0.3421825493479436,21.17175691860635,
0.20048940956850814,24.764681828124196,
0.05723290395399547,28.28544189089564,
-0.08441348096630366,31.867970402914096,
-0.2213157160995638,35.42392150430132,
-0.350197075887612,39.00645001631969,
-0.46797320825826616,42.54477008858595,
-0.5715495596497442,46.01328700533452,
-0.658102435828973,49.62022294016731,
-0.7252256658654637,53.155501662731496,
-0.7708552946816515,56.542058946074235,
-0.7937874072181408,59.744433091034495,
-0.7941445375057246,62.73278758127108,
-0.7726660821381139,65.50483449514124,
-0.7321459367673149,68.15464308678816,
-0.6756748376549699,70.76035053468428,
-0.6043599950618598,73.381666205579,
-0.5204882725728819,76.0581062711498,
-0.42649757122800463,78.81573455363943,
-0.3245769302318724,81.63045015698012,
-0.217056402836581,84.50107767317306,
-0.10674055015531059,87.41372555046337,
0.003800511356256232,90.37097202195989,
0.11214231564991704,93.29331193691837,
0.21572150833047882,96.17765267183432,
0.312050074577997,98.97243224153448,
0.3986285014641388,101.66441481227983,
0.47325524796941904,104.27036685759779,
0.5339359281678151,107.0974685306183,
0.5790307311771321,110.46392037578661,
0.6072709120710552,113.06293148839703,
0.6179755706591805,120.89043746064667,
0.6119288917938244,124.17109222418813,
0.5911414611033958,126.99403019399156,
0.5566456174558857,129.6833208568663,
0.5100863905727852,132.3413387527456,
0.4499320728878298,134.9735955534829,
0.3814726923348906,137.60142403933568,
0.30574617146249183,140.22273971023046,
0.2245827402552407,142.8465299467977,
0.1397467460389047,145.4729689165068,
0.05330346100214252,148.102230260455,
-0.03257853019734138,150.73930347661937,
-0.11595531434330515,153.38911206826626,
-0.19511999667937108,156.05372703791355,
-0.2681897632187078,158.76567487721863,
-0.3331282408278233,161.53043804429186,
-0.38794466363171887,164.4101747199916,
-0.4311432810126637,167.45829204188001,
-0.46144979736723135,170.84484932522273,
-0.47809283148026954,174.45019601539033,
-0.4809960189319433,177.13925311967782,
-0.4711065424058112,179.98151062761238,
-0.448902619269408,182.7415175048378,
-0.4152860112990792,185.46730367861343,
-0.3722927774783834,188.28590088254796,
-0.32160036158629596,191.2354586760421,
-0.26476834962709567,194.27619764420425,
-0.2032815824896675,197.08546152937046,
-0.13870928509242075,199.72519916349924,
-0.0723365197272453,202.4563212937105,
-0.005560664605847806,205.51000520629233,
0.059992858892819786,208.65259073922365,
0.12249395193206267,211.61358214542346,
0.18034683359070852,214.46251553796876,
0.23221683911920288,217.54069320838553,
0.27673715237266705,220.72543728665332,
0.3123691786255534,220.72543728665332,
0.33787059939777137,223.42292450025505,
0.3515724562456713,228.65471329515347,
0.3565264772646169,231.37894017124037,
0.3496639510871358,234.31109818149653,
0.33175407195074064,237.59542952780205,
0.30376076449896783,240.73167194220613,
0.26843430528802026,243.32624709977867,
0.22777171442066174,245.96947098677035,
0.18322142296157676,248.78418659011103,
0.1360748541882978,251.6880116151323,
0.08759355708595118,254.6468481551157,
0.03893290048051952,257.4938296969028,
-0.008787349308242945,260.3237265192686,
-0.05461346592584485,263.17070806105573,
-0.09750244672164028,266.2259708257593,
-0.13644130075131217,269.3285560701055,
-0.1702473850890331,272.1494532251065,
-0.19792505689284942,275.2265601893397,
-0.2188171492600791,278.49869526479165,
-0.2319463651962002,281.60017393230385,
-0.23654589973700363,284.27208813366633,
-0.23240442684052492,288.30420025577337,
-0.21988227536153848,292.3294655087574,
-0.19878488965666938,295.42245814511193,
-0.1713713689154905,298.34712439138605,
-0.14059069567022206,301.7105920832553,
-0.10805021359659257,305.0865869793706,
-0.07557836882542329,308.628570924674,
-0.04429635535020471,312.2226276191881,
-0.014900534872799397,315.74338768195946,
0.011951275010375495,319.19265379849287,
0.03579088568089195,322.62784740271627,
0.05625955431866938,326.0490461036693,
0.0729169146597558,329.4983122202027,
0.08544072768310675,333.0046257101907,
0.09340097367747503,336.49259484574804,
0.09643500666714631,340.1081174688055,
0.09449095800183488,343.0421643651614,
0.08747652901742538,346.1582703868402,
0.07612653594493915,348.45567001456175,
0.06068031008108262,350.7693788616332,
0.04221470496903098,353.62219234153883,
0.02180005857523191,357.00635677694436,
