r_autocorrelation,arc_length,num_features_sign_change
1.0,0.0,2
0.9623948287501091,3.5050729138389443,
0.9078526407802249,7.336733193260642,
0.8369440947093137,17.205102146532397,
0.7512011504280666,20.909877773978053,
0.6566480678937942,24.77310134563359,
0.552335576491584,28.917987300671854,
0.4406747683177063,33.03425629976715,
0.3240049860708198,36.87424885208068,
0.2045006397582157,40.73095328511107,
0.0843258362478362,44.899502813897215,
-0.03407002690472872,49.16338019704935,
-0.14862156978271815,53.54300636686534,
-0.25676459240377303,57.93808464672222,
-0.3569169935650041,62.50968230566073,
-0.4471164712346619,67.08127996459919,
-0.5257824059161338,71.46590696071289,
-0.5917249718873216,75.71644349817907,
-0.6442331868127595,80.17473198136602,
-0.6829663491566442,84.59078529761896,
-0.7075937507497703,89.11311925245289,
-0.7181643508895456,93.82852766133513,
-0.7153043812237337,98.24247433608414,
-0.699768662094809,102.53127020077218,
-0.6719412683719067,106.68273607905766,
-0.6326891867850365,110.67984684019947,
-0.5830959718194232,114.5923386424042,
-0.5242337653469671,118.41682444054467,
-0.45777375713671004,122.14472698098874,
-0.38531002651424096,125.80793006064377,
-0.30831295192168895,129.35881619883062,
-0.22831832544237088,132.86166475717002,
-0.14670310471789305,136.31058635743764,
-0.06498158192397056,139.69885757133406,
0.015629151973976976,143.03586958582824,
0.09318327440803269,146.31680062150392,
0.16729476759547082,146.31680062150392,
0.2362914113652187,149.54943592581,
0.2971018778500527,156.01576899693274,
0.3549641773372163,159.29444228326483,
0.40247125748004936,162.68673974576708,
0.4406531741645028,166.27153368254235,
0.46933214670911627,170.21437258925474,
0.48972036292921123,174.62145700842504,
0.49985415686670903,178.27292976688048,
0.4999321711639731,182.05810719615997,
0.49031055646436256,185.79541586757531,
0.47161053996240915,189.51050874264226,
0.44420958757645573,191.90023540386014,
0.40901668835364585,194.1552023775652,
0.36719843299281785,198.0879358176621,
0.31798763413217296,202.18582581713233,
0.26408800999569176,205.8570848969728,
0.20717668571338596,209.30897201711403,
0.15028599284104038,212.85321768020074,
0.08820010496793206,216.66171098012236,
0.028421048147157228,220.58576071218422,
-0.029687134514550306,224.76109347662137,
-0.0850139729696751,228.93781964590673,
-0.13633885652272554,233.19429781179971,
-0.1824717306981206,237.48749088603685,
-0.22254363401732546,242.00982484087078,
-0.2558208861327502,246.58142249980924,
-0.28162267505728983,251.03192355574467,
-0.2996081841938773,255.51931744390842,
-0.3096664278778178,260.0909151028469,
-0.312043709215935,264.4776731928674,
-0.30730625814185436,268.7752593927071,
-0.2957231753539135,272.9774761699026,
-0.27784597870187633,277.04645925970203,
-0.25437716095926843,281.04357002084384,
-0.22581315983049052,284.9864089275562,
-0.19331981962570127,288.85431769998024,
-0.15821972222830724,292.65051902596156,
-0.12160262435969016,296.39854202537083,
-0.08446795889670167,300.08718061286174,
-0.048024519000694176,303.70733944236395,
-0.013368591388197845,307.2863797518339,
0.01861587067599193,310.7841051529397,
0.04726739879168754,314.26177556254913,
0.0721652816246041,317.6664376656254,
0.09275200069968685,321.0315638854772,
0.10866005718528984,324.36857589997146,
0.11963837475361977,327.6541807063667,
0.1256784220487849,330.90684580810296,
0.12647689842144513,334.1416882546338,
0.12197063121037077,337.38049976685465,
0.11240909809487847,340.6448559319048,
0.0983012469226893,344.0099821517566,
0.07703373239141433,347.51799725005094,
0.05321302772208155,351.3859060224747,
0.027275991307757326,355.6544476060661,
