r_autocorreation,arc_length,num_features_sign_change
1.0,0.0,2
0.9632720594755302,6.5826915727971524,
0.910908122334774,9.897626751404275,
0.8447115676043043,13.302830644122121,
0.7667099437690307,16.79453906028988,
0.6786343426713637,20.39663340750885,
0.5824261469811356,24.133945320104694,
0.48000732228568094,28.04661354173408,
0.3729344102672169,32.17131263606932,
0.2634010663878884,36.52820543643573,
0.15384707065774997,41.05197083696216,
0.04662948938540235,45.56866675003162,
-0.05651230128581875,49.68189169260914,
-0.15483995692125707,53.85129186786064,
-0.24737920207323502,57.75618587388032,
-0.33292807643862665,61.561076024970156,
-0.40993914327009195,65.28995756547991,
-0.4771177430521712,68.81650177401144,
-0.534005121022692,72.63066433025898,
-0.5793032387589597,76.45453871316973,
-0.6130008163176827,79.84802122072793,
-0.6348698588035431,83.3282239966461,
-0.6450124417984584,87.1027630574482,
-0.6433511443617945,91.13756157782827,
-0.6299586486125808,95.99690697223477,
-0.6057249962968787,99.75736365411133,
-0.5721367901934359,102.4370118757448,
-0.528578912949015,106.88828342723164,
-0.4763301629598861,112.22667021990979,
-0.4229832266529698,116.39810493104946,
-0.3654926003280645,120.0644574269191,
-0.30521639633902914,124.03483409335422,
-0.24238310958053638,127.64751722307942,
-0.17930587558127756,131.33926502821942,
-0.11626003157815029,135.08722146062135,
-0.05432814805818642,138.849486407978,
0.004737222646822458,142.5781129901603,
0.061182944042510456,146.40639046887145,
0.11517757083626141,150.49295886808,
0.16659729985720392,154.92768677465665,
0.21501486218816473,159.39208736358026,
0.2595653153420513,163.82119145494167,
0.29971597799629673,167.95415081522484,
0.3350227970915385,171.85939706254536,
0.36503450099360196,175.6032979365182,
0.3893993751529574,179.1997068973154,
0.407647778966877,182.7159432389155,
0.41940395845880807,186.17078334260333,
0.42424643766015996,189.57216580137356,
0.421985954808703,192.93479759645723,
0.4124929991041732,196.2675454999365,
0.39581017310021427,199.5734695503513,
0.37214391138892644,202.87124047043417,
0.34190467341674274,206.14051004527565,
0.3055254049311387,209.43452816650972,
0.2631265095210371,212.93591252627922,
0.21562071066754573,217.00357223781154,
0.16437426172267428,221.454225685907,
0.11126173332335552,224.89577555495066,
0.05841996184348204,228.9013661810243,
0.00609977519392204,233.26343712231102,
-0.0446051688291565,236.87156702506067,
-0.09194423748241819,241.39203474888512,
-0.13613098952626132,245.92387873874353,
-0.1752657055086338,255.4408019386124,
-0.2088775502196618,258.75738589227063,
-0.23173299710754505,262.04613341396146,
-0.24973071240291836,266.78429646941987,
-0.26280685451929603,271.3016562612754,
-0.2693911220927119,274.6487086019304,
-0.27035284453070024,278.6354697833429,
-0.26626275298451313,282.65474395645094,
-0.25717457852894177,286.21277131484686,
-0.24331742633410222,289.91617340646286,
-0.22527707993120982,293.60282297978404,
-0.20357526193283224,297.8261259762063,
-0.1792648703994628,301.7844005829256,
-0.1523928658711092,305.0287155248456,
-0.12419242120241365,308.86365902229426,
-0.09514126277875687,312.29973464951036,
-0.06561506233205366,315.64913044336333,
-0.036397648167125624,319.27534697215737,
-0.00857261734704291,322.9789094484571,
0.016105836689424703,326.48889749059174,
0.03694462716417251,329.6910684165306,
0.05368462231890013,333.0139628340272,
0.06608524241708184,336.71373010491305,
0.07371593391623144,340.37809069184647,
0.07588691297403272,344.150419971909,
0.07226215641459524,348.16702459054693,
0.06262845379988907,352.54724268264255,
0.04690894258610868,356.61698287523257,
0.025763592907526413,356.61698287523257,
