r_autocorrelation,arc_length,num_features_sign_change
1.0,0.0,4
0.9232152783924282,4.650798143447389,
0.7565579270800632,8.67845270931906,
0.5188493616913857,12.531684103493376,
0.23619346497563445,16.374300695488216,
-0.061883299324382565,20.221638592926297,
-0.3436560848944829,24.072644615044226,
-0.5816421464413905,27.919982512482363,
-0.7539338734948756,31.762894356003244,
-0.8434895758989912,35.61612575017756,
-0.8437117310919168,39.53054217797961,
-0.756337956778025,43.635854015319694,
-0.5945102785888352,48.08313245810109,
-0.3760693675585149,52.919952560598006,
-0.1269306984155798,58.060028503912974,
0.1246752377883609,63.36128722260986,
0.3538908831380255,68.41788608686221,
0.53849826964361,73.17862785204909,
0.6619912378067909,73.17862785204909,
0.7133748952667064,77.04873677071612,
0.6870282330812787,84.74421530850594,
0.6001627966200167,89.20756550862694,
0.45128897279515096,93.77122570467986,
0.2609989498260163,99.37235243608194,
0.049866223075792804,104.8642383353212,
-0.15726565770415654,109.94305711226355,
-0.3395347670993063,115.00822234521661,
-0.4808860685151972,120.78483882559925,
-0.5677989475771494,127.60886868574835,
-0.5920434958479676,132.85470810080324,
-0.5525045279216899,137.0071223146682,
-0.45775450500754183,141.92985074826595,
-0.3185195471455755,146.96614906116503,
-0.15033262090087285,152.15929473627244,
0.028135179186030274,157.1606521240795,
0.19746644704269875,161.62869714354122,
0.339493233179375,166.43075387165413,
0.4394538485460398,170.42513234275543,
0.48839630990286464,175.25507955280398,
0.4833636593212545,180.9707643302404,
0.4279469708585267,185.5084838443496,
0.3313804015114492,189.47520634915475,
0.2066213214488468,193.32110224041338,
0.06745222917568526,197.16401408393432,
-0.07141118281527378,201.0105982728477,
-0.19563279733993316,204.86382966702195,
-0.29294029710474445,208.70972555828064,
-0.3554112015084048,212.5524733759766,
-0.3770677458253124,216.40819043073805,
-0.35991971966410985,220.3559582147949,
-0.30755504213427515,224.53214575484094,
-0.22770630313010706,229.07833073077097,
-0.13038796469853084,233.95398598791087,
-0.028259014776096582,239.23341716307482,
0.06648453908685972,244.42656283818224,
0.14577868600235175,249.44210866764195,
0.20295094734971325,254.07509113344884,
0.23679872872775246,258.1693332759987,
0.23685450981987663,262.01591746491215,
0.21437952708281316,266.01605946314805,
0.17193517874787534,270.5589556078579,
0.1154859186900023,275.49507089894917,
0.052874072947090116,281.475614362943,
-0.007676862542373046,287.0772706374347,
-0.057655381185718405,291.7765810848391,
-0.09379783690118171,297.77754345804874,
-0.11527994538279186,303.2609044804582,
-0.11982422622723989,306.45590675649225,
-0.11023343071290681,309.88868418842947,
-0.08961258651104428,314.50764302929167,
-0.062386608433082705,319.3236653509232,
-0.03123185818129289,324.6569706882923,
-0.0015867580586573467,329.79863467951793,
0.0202111405348477,334.6863491774569,
0.03184661062572474,339.5468631774587,
0.03207852594939149,344.20503509164075,
0.020402196421196794,355.4326201526567,
