r_autocorrelation,arc_length,num_features_sign_change
1.0,0.0,1
0.9566732768572653,4.91263539712844,
0.9117804001481045,9.423946371947125,
0.8704881231834459,14.423932569635554,
0.8213007050570799,19.001443996299827,
0.7594573400524522,24.549712470122017,
0.7005084620627213,29.974711854736483,
0.6489879970896024,35.22024495450057,
0.6002307345383617,40.155862791492495,
0.5422001089470172,44.82860004923799,
0.4772713925005845,49.335488484879534,
0.41512326587278414,53.6908916603623,
0.35208325112920036,57.95476797414938,
0.2854595032304881,62.14411403603373,
0.22180001208326164,62.14411403603373,
0.15976325890934132,66.25691371405088,
0.09838638210143597,74.47635881481375,
0.032319653519637864,78.60752078032073,
-0.03161474567192316,82.77256936888227,
-0.09231401148781669,87.0062802490109,
-0.14947592965285006,91.32898903053393,
-0.20493945148300166,95.78837986511667,
-0.25710725506115706,100.39799682960938,
-0.29963756111897377,105.25063244020379,
-0.33798876270733796,110.35181086245973,
-0.3714580867074604,115.90535897306347,
-0.40435250575467624,121.14021431182687,
-0.4315485091299053,126.43631512586609,
-0.45405335176066336,131.4714538966452,
-0.4857895768478622,136.3659856677969,
-0.5130930724622722,141.41414859481705,
-0.5282988529948685,146.57452478678056,
-0.5385344077517981,151.63542230273754,
-0.537419071707936,155.24109654536176,
-0.5369228147735348,158.2411531352459,
-0.5310726387836863,162.2170273345228,
-0.5179006674614728,166.32632013109088,
-0.4989291641172385,171.86457772692938,
-0.4874622321384248,177.18456052905418,
-0.4591710937035363,181.79363221536875,
-0.4244630528451642,186.71926573643105,
-0.39061993472765527,192.06132533899682,
-0.3556130941413297,198.30819611233431,
-0.31856931060564414,203.82475131657526,
-0.28706764378724603,209.35403231696063,
-0.2536648815748088,214.65275262711071,
-0.22659771053492056,219.59779630147506,
-0.20171329398660642,224.29499791661993,
-0.16602555015134757,228.8302033623566,
-0.12934083927498424,233.2144745078562,
-0.09635445617653036,237.4738514725688,
-0.06435254182769853,241.66993713389974,
-0.032324963730354504,245.81280825200764,
-0.0025193575843803283,249.9310727021214,
0.02417231111399952,254.04261024739725,
0.04744879809806191,258.16325450958476,
0.07158279199045296,262.32830309814636,
0.0915888632234591,266.5500445415535,
0.10868761318541169,270.86751393707306,
0.12199355821919197,275.29462013356516,
0.1366649460549998,279.88894914985343,
0.1451998654032081,284.68817014636323,
0.14834495108648182,289.7893485686191,
0.14893501770253895,295.28614392719845,
0.14879592353214247,300.75232473069553,
0.1500971366649489,306.01554178769715,
0.14513960861929828,310.7792525958078,
0.13880767490676468,315.76837875790153,
0.13984148276915273,320.67704250230173,
0.13686211313764501,325.5829969445635,
0.1191923376494195,330.496324097618,
0.09257616063591204,342.4348615642123,
0.07086844172070016,346.4595453464122,
0.05102058988741517,350.6564470318021,
0.026656341343078094,355.133772425716,
