r_autocorreation,arc_length,num_features_sign_change
1.0,0.0,9
0.8736984745552392,2.622605603816396,
0.5794245548359344,5.451252880972049,
0.18284906618667687,8.32985970162406,
-0.23802523805045372,11.106940378876175,
-0.6051452718764971,13.666746152591202,
-0.8500169285653826,16.259568389566994,
-0.9211850680056674,19.23190957200586,
-0.8063066289685648,21.593366285699346,
-0.533280374194454,24.039219676715902,
-0.1607424482089625,27.285945759905132,
0.23826953752991886,31.590267631408892,
0.5856622978457979,31.590267631408892,
0.8067609238223885,34.25756033433805,
0.8626176042900063,39.3513373761088,
0.7486203683490495,42.34710262127652,
0.4915861722676308,45.36234763992326,
0.14600812570643656,48.338627530581164,
-0.22155483462695455,50.997753269304496,
-0.5412526970655553,54.14136015002339,
-0.7486385111479921,56.67482510918512,
-0.8019590728556412,59.47489296723893,
-0.693132484710978,62.78470980964431,
-0.45090442593772423,65.52805038506415,
-0.12960893633003076,68.57617212990095,
0.20912782485962544,71.16698085199846,
0.49800937134455026,73.92622801007587,
0.6858232250402824,76.6057399087955,
0.7368928690316242,79.28891534998155,
0.6436339456540874,82.58439764472979,
0.4278960645168886,85.55450171662415,
0.136012909210061,88.63352947588584,
-0.17509929940148913,92.34533942134465,
-0.4459377099888853,96.19416120127869,
-0.623895030614447,98.92342039274223,
-0.6789526577467184,101.42572249514609,
-0.6018650980715634,104.01854473212182,
-0.40667671165666835,106.65742822489642,
-0.13598237831663668,109.28003382871276,
0.15290342874660007,111.81528294052112,
0.4022611875039362,114.60617390941962,
0.5684889246511594,117.16782073991789,
0.6218878083579816,120.19931958327243,
0.5546177531462475,123.35387288581524,
0.38207595338950073,126.24801629568424,
0.13900722275782482,129.19570351237428,
-0.12514976695809946,132.3657644509841,
-0.3576516171302958,135.92623737666327,
-0.514503105013474,139.63117302998802,
-0.5680942893754999,142.5954347236958,
-0.5143239696816643,145.3002596600649,
-0.3640848866138691,147.97438696236435,
-0.14602294595569146,150.72490609239196,
0.09439842399556773,153.51294123763046,
0.3098110649797468,155.45653865066322,
0.46172234422909736,158.02621731015415,
0.5216720522293893,160.81240106250533,
0.48032491626024554,163.31027739625983,
0.3459198789505054,165.83543475277486,
0.1482068017575211,168.36715632605421,
-0.0731201367535238,170.88116596267503,
-0.27245312248882203,173.38761012574724,
-0.41454945819485,176.19236661229837,
-0.4755146860844809,179.57308620441677,
-0.44004350849320184,183.4327746563805,
-0.31823361726136057,186.4089899023228,
-0.1395817146519819,189.63370758374595,
0.060482090903888765,192.27898121103897,
0.24196771625230626,194.03322032211645,
0.37160669873708563,196.3206428217984,
0.42380530296816615,199.13011798149068,
0.389588428431841,201.85110040123004,
0.27651727394589276,205.16719875065178,
0.1119215418293584,208.63401537568768,
-0.06847496952556903,212.06471773857572,
-0.2283965329360384,214.9433245592278,
-0.33551785629730285,217.43981623124057,
-0.3690129228162186,220.42363286288276,
-0.3288445008331657,223.5031006950701,
-0.2262728829373396,226.32396039853177,
-0.08413971141061642,228.67981477623027,
0.06871392218699918,231.32437403482118,
0.20249953384251526,233.99567122174085,
0.2902107619144879,236.71870253163877,
0.31517225877249033,239.3928298339382,
0.27451105691085154,243.33486079073202,
0.1792703850798779,247.10681661458932,
0.054640937171478325,249.60296732898348,
-0.073846720338141,251.1129467446159,
-0.18292744067886454,252.87379304194496,
-0.2530993521434748,255.84849107660978,
-0.26673848458479815,258.65987238033756,
-0.22272572154304962,261.17641992587755,
-0.13686916481516892,264.0296902445781,
-0.028671639610396708,267.1716721897444,
0.07901857111979153,270.3516206087344,
0.16282440553038252,273.27220328869896,
0.20794631249156087,275.7816382211745,
0.20657268769642906,279.52648454470784,
0.16077679351137497,283.5932673824235,
0.083134898328608,286.8771329719334,
-0.00320331897524589,290.1023118247766,
-0.08213876859725855,292.99040788800846,
-0.13691408350564202,295.494240824598,
-0.15892924699016264,297.7019041938555,
-0.14598493510777558,300.6740054649316,
-0.10454921126034893,303.2724841493198,
-0.04655367792364825,305.7740846090877,
0.01582554132344658,308.27023532348187,
0.07013429088707149,310.7711764850968,
0.10434009171533852,313.2979133352901,
0.1117474012723188,319.47363768744424,
0.09024573316639005,322.15902059444716,
0.05077782432551803,324.7165601973335,
0.011563635297690219,327.251809309142,
-0.0234826458609526,329.80068152139654,
-0.050177403725679824,332.4785262181774,
-0.062491798378801575,335.3583758294657,
-0.05804338945650485,337.68533408995097,
-0.04025265558972164,340.1772818647487,
-0.017090779077675713,343.2316593302704,
0.006170073774984519,346.612056175219,
0.02232986545489081,349.9855060046601,
0.02772960075881048,354.1713397256368,
0.02060171431427588,357.45112778774535,
